gene	Estimate	Std. Error	z value	Pr(>|z|)	entrezgene_id	ensembl_gene_id	wikigene_name	entrezgene_description	external_gene_name	gene_gff	description	gene_name	gene.y	FDR_tol	gene.z	logFC	logCPM	F	PValue	FDR_inf
LOC103825036	-0.12658442502570513	0.24257297961937402	-0.5218405826746706	0.6017813309733426	103825036	NA	NA	NA	NA	LOC103825036	antigen peptide transporter 2-like	LOC103825036	103825036	0.6655980668360473	103825036	-0.015061380375645585	6.802637811577149	0.003671333155527211	0.9518034233988031	0.9788554279531445
LOC103825037	2.046196639628599	1.6270514044242117	1.2576103213854612	0.20853271877324683	103825037	NA	NA	NA	NA	SYCP1	synaptonemal complex protein 1	SYCP1	103825037	0.26679644766180144	103825037	-0.2671124135414943	1.3526292742564465	0.7258307977285235	0.3962395439048928	0.6185785586242999
LOC103825038	-1.6492093529578147	0.8521194771993267	-1.9354203220166903	0.05293873751689414	103825038	NA	NA	NA	NA	CNPY2	canopy FGF signaling regulator 2	CNPY2	103825038	0.12574521975509295	103825038	0.15587817701008538	4.267848670668601	4.437784626761682	0.037612269577600714	0.16275962445067185
LOC103825040	-1.006948065005985	0.7378390252129009	-1.3647259505085592	0.17233920018578966	103825040	ENSSCAG00000006984	PAN2	poly(A) specific ribonuclease subunit PAN2	PAN2	PAN2	poly(A) specific ribonuclease subunit PAN2	PAN2	103825040	0.22706086980999957	103825040	-0.11201457125288503	5.686294973302932	1.1350329351008654	0.2892269681826336	0.5212150475112991
LOC103825041	0.24330400922693116	0.5584203692655225	0.43570045545964475	0.6630540752451302	103825041	NA	NA	NA	NA	LOC103825041	tenascin-X-like	LOC103825041	103825041	0.721566563879742	103825041	-0.6181036961061321	4.223963047619582	5.4885314292085	0.021088508028523294	0.11721757873358071
LOC103825044	-0.34082752453993215	1.5845172606127136	-0.21509865055565144	0.8296904059831761	103825044	ENSSCAG00000006995	DDA1	DET1 and DDB1 associated 1	DDA1	DDA1	DET1 and DDB1 associated 1	DDA1	103825044	0.8641924744389017	103825044	-0.07061608554557296	7.98923818212547	2.474388386692957	0.11882017636901021	0.31622210878230406
LOC103825046	0.41411432338611637	0.7547456706581137	0.5486806211488727	0.5832246474730338	103825046	NA	NA	NA	NA	MRPL34	mitochondrial ribosomal protein L34	MRPL34	103825046	0.6482674851497227	103825046	-0.0626712293374776	5.505920440173568	0.640336108954861	0.42545425263178505	0.6397179782297556
LOC103825049	-0.3016680382523699	0.3275076556595926	-0.9211022491819851	0.35699704607755445	103825049	NA	NA	NA	NA	LOC103825049	A.superbus venom factor 1	LOC103825049	103825049	0.42678244169538104	103825049	0.7764835002172118	4.162020666837049	9.273673228200307	0.0029603495338960135	0.04411201403529811
LOC103825055	3.135177601131749	1.647992997288193	1.9024216767248097	0.05711604936841434	103825055	ENSSCAG00000007370	COMMD8	COMM domain containing 8	COMMD8	COMMD8	COMM domain containing 8	COMMD8	103825055	0.13246395594614332	103825055	-0.11327800867299094	0.16904404861535935	0.5562335217605497	0.4575020473522302	0.6638789174748817
LOC103825061	6.665566614150926	5.446825237793002	1.223752612421203	0.22104556562258146	103825061	ENSSCAG00000007384	LOC103825061	glutamate-rich protein 1	NA	ERICH1	glutamate rich 1	ERICH1	103825061	0.28063338843323926	103825061	0.09879206658929228	-0.7851078662837471	0.4774876712131399	0.4911366271256553	0.6924510251707521
LOC103825066	-3.2232469974895133	1.257389880825638	-2.5634427687401438	0.010363978589390276	103825066	ENSSCAG00000007764	TEC	tec protein tyrosine kinase	TEC	TEC	tec protein tyrosine kinase	TEC	103825066	0.032656477938497	103825066	0.2175815492468697	3.3053479621260125	6.582132790773569	0.011759318534311617	0.08693044615418534
LOC103825067	-0.9627287993770821	0.7964880231164699	-1.2087172329473972	0.22677149872297467	103825067	NA	NA	NA	NA	LOC103825067	E3 ubiquitin-protein ligase HUWE1-like	LOC103825067	103825067	0.2868434764789054	103825067	-0.046352785717737044	7.673496608792286	0.49374175994563335	0.48386808358283884	0.6856690646763322
LOC103825073	0.10952006613626034	0.6947165547843401	0.15764712296262826	0.8747348690724288	103825073	NA	NA	NA	NA	PPP1R10	protein phosphatase 1 regulatory subunit 10	PPP1R10	103825073	0.9011027634714273	103825073	-0.08454753718514858	7.730503640540874	1.1045000124300084	0.29577131134972817	0.5277026325806093
LOC103825074	3.3781518047983927	1.2758531462662774	2.6477591207768625	0.008102723670461187	103825074	NA	NA	NA	NA	LOC103825074	transcription factor BTF3-like	LOC103825074	103825074	0.027396504213649506	103825074	-0.24788715679608253	1.3957723905114445	3.920258982376084	0.050409339075466734	0.1930047789175545
LOC103825076	-1.1496754110673333	1.4389311570950907	-0.7989787457158785	0.4243027363178138	103825076	ENSSCAG00000007781	SLAIN2	SLAIN motif family member 2	SLAIN2	SLAIN2	SLAIN motif family member 2	SLAIN2	103825076	0.49520743761230257	103825076	-0.05041177565786508	8.538185068962509	1.1642221565140514	0.2831438388661844	0.5145518300888862
LOC103825080	-7.843820727117406	6.423063567397748	-1.2211961854046023	0.22201174820004344	103825080	NA	NA	NA	NA	LOC103825080	zinc finger and SCAN domain-containing protein 2-like	LOC103825080	103825080	0.2816758050980943	103825080	-0.017459721002804462	0.7931599143484703	0.05265432726038254	0.818968102865624	0.90730679137092
LOC103825087	-1.5675852926529508	0.8494934911370361	-1.8453176027926455	0.06499135132076092	103825087	ENSSCAG00000007815	FRYL	FRY like transcription coactivator	FRYL	FRYL	FRY like transcription coactivator	FRYL	103825087	0.14443854725026806	103825087	-0.05214573867418584	8.86980606369781	0.4808549540062501	0.48961590213222805	0.6910304868005437
LOC103825088	-0.08444110744756701	0.6446542302566484	-0.13098666460925806	0.8957858566096992	103825088	NA	NA	NA	NA	PLEC	plectin	PLEC	103825088	0.9184978022657244	103825088	-0.13201423305237686	11.786780099781268	2.483617864485352	0.11814284724468051	0.31558312765699015
LOC103825094	1.3997904914041237	1.5605569103475054	0.896981380251245	0.3697288527342802	103825094	ENSSCAG00000007551	AGBL5	ATP/GTP binding protein like 5	AGBL5	AGBL5	AGBL carboxypeptidase 5	AGBL5	103825094	0.43994707172795033	103825094	-0.12636304612845123	3.9472760508391938	3.1003741414920722	0.08127999838510588	0.2542889596803654
LOC103825095	-0.2183695113861013	0.9370003088791876	-0.23305169626604344	0.8157212629448631	103825095	NA	NA	NA	NA	TMEM214	transmembrane protein 214	TMEM214	103825095	0.8523463262991732	103825095	0.028079209842975652	4.725953010861939	0.1802759819371902	0.6720329919564221	0.8206078697465022
LOC103825097	0.5143813358009354	1.1615775372896213	0.4428299612277044	0.6578887302700586	103825097	ENSSCAG00000007876	OCIAD1	OCIA domain containing 1	NA	OCIAD1	OCIA domain containing 1	OCIAD1	103825097	0.7169147078860064	103825097	-0.022484921771310236	7.341660515939048	0.12612075723845462	0.723223966969188	0.8519451313622903
LOC103825099	1.4787592808037542	1.6311504300111928	0.9065744358070071	0.36463188556330983	103825099	ENSSCAG00000007611	LOC103825099	cytochrome P450 4F3-like	CYP4F8	LOC103825099	cytochrome P450 4F3-like	CYP4F8	103825099	0.43475798350423306	103825099	0.1208414013296678	1.3815606011206658	0.7832950081700936	0.37822287202375493	0.6042776459348299
LOC103825100	0.051815419534115156	0.8070280896764007	0.0642052243248335	0.9488068175706429	103825100	NA	NA	NA	NA	LOC103825100	zinc finger protein 239-like	LOC103825100	103825100	0.9603252000121751	103825100	-0.7388405099152204	0.9307508412769202	1.9045159230444633	0.17059973946670443	0.3849430018735895
LOC103825102	-1.8097991025901154	1.0862392739029476	-1.666114590100722	0.09569059308238338	103825102	ENSSCAG00000007621	CBX1	chromobox 1	CBX1	CBX1	chromobox 1	CBX1	103825102	0.15776807897155606	103825102	-0.0672812698993956	4.40990285021058	1.4966264411500565	0.22401797526163855	0.45005901532428116
LOC103825103	-1.7888279354848078	0.7851796828804897	-2.2782402225721894	0.022712269024849328	103825103	NA	NA	NA	NA	NFE2L1	NFE2 like bZIP transcription factor 1	NFE2L1	103825103	0.06309494720262883	103825103	0.10055826733356138	4.984220309840866	1.5199032114230626	0.2204761423982297	0.4462046220354543
LOC103825104	-0.6211759951465601	1.720901438457203	-0.3609596582727292	0.7181296048147148	103825104	NA	NA	NA	NA	LOC103825104	zinc finger protein 850-like	LOC103825104	103825104	0.7699495421841381	103825104	0.06257303272973358	1.4947638658035733	0.24106502388638187	0.6244956932937942	0.789138727884174
LOC103825106	2.151875666457341	2.020906891630847	1.064806931664627	0.28696330771965106	103825106	ENSSCAG00000007646	SYT11	synaptotagmin 11	SYT11	SYT11	synaptotagmin 11	SYT11	103825106	0.3528518504287394	103825106	-0.05370623261615811	3.0421917918418973	0.19527273414639137	0.6595020812667781	0.8126243114650081
LOC103825108	0.8059294280210545	1.3278309447899186	0.6069518346317526	0.5438828770596574	103825108	ENSSCAG00000007887	OCIAD2	OCIA domain containing 2	OCIAD2	OCIAD2	OCIA domain containing 2	OCIAD2	103825108	0.6112847047717584	103825108	-1.4410065648326338	0.9066634275459045	15.875962130998879	1.2732724124320922e-4	0.009055529233319771
LOC103825114	1.420048530436294	1.876007413819355	0.7569525152063358	0.44907831141839416	103825114	NA	NA	NA	NA	LOC103825114	RNA-binding protein 4B-like	LOC103825114	103825114	0.519843215808757	103825114	-0.07821946986126035	0.1803309303018945	0.16089942767529294	0.68917125930583	0.8318123509722899
LOC103825119	0.3682878989482423	0.8902875196529704	0.4136729885776666	0.679113611624534	103825119	ENSSCAG00000007687	LOC103825119	solute carrier family 22 member 4-like	NA	LOC103825119	solute carrier family 22 member 4-like	LOC103825119	103825119	0.7357918833675758	103825119	0.005769360997232037	7.413764443936356	0.008349582283354544	0.9273735185798515	0.96623460908281
LOC103825127	1.0551440599177848	1.7873387604465822	0.5903436344960973	0.5549602912263911	103825127	ENSSCAG00000007905	DCUN1D4	defective in cullin neddylation 1 domain containing 4	DCUN1D4	DCUN1D4	defective in cullin neddylation 1 domain containing 4	DCUN1D4	103825127	0.6220471319068953	103825127	-0.08791076450184053	2.090670999600948	1.1032330771093823	0.2960469782224266	0.5277026325806093
LOC103825129	-0.45041854728160713	1.2149451473037975	-0.3707315908715505	0.7108374583185556	103825129	ENSSCAG00000007763	TSPAN33	tetraspanin 33	TSPAN33	TSPAN33	tetraspanin 33	TSPAN33	103825129	0.7637037317111252	103825129	0.6091899992364276	0.6989615985961469	13.215991265420636	4.374929431563905e-4	0.017121093151326663
LOC103825130	-0.12504605368780083	2.180988897891086	-0.05733456681449158	0.9542786852943602	103825130	NA	NA	NA	NA	SMO	smoothened, frizzled class receptor	SMO	103825130	0.9645875883671254	103825130	-0.07488405983033038	0.8538406066074664	0.1567866021329254	0.6929618306602097	0.8338890862337061
LOC103825135	2.370539214974363	4.397309153747927	0.5390885953410618	0.5898257245057528	103825135	NA	NA	NA	NA	NCAPH2	non-SMC condensin II complex subunit H2	NCAPH2	103825135	0.6545244773922201	103825135	-0.13111232290085417	-0.5637376954927013	0.8644869853243948	0.3546876144338408	0.5835678375912776
LOC103825136	-2.323812244840491	1.0578560141405644	-2.1967188481018654	0.028040531907228446	103825136	NA	NA	NA	NA	LMF2	lipase maturation factor 2	LMF2	103825136	0.07551926490969875	103825136	0.18281279033885967	4.244770844711475	6.190902136786318	0.014465135861092679	0.09700532126254997
LOC103825140	4.014284398303226	6.812059628180393	0.5892908484970946	0.5556661828299849	103825140	NA	NA	NA	NA	ELAC1	elaC ribonuclease Z 1	ELAC1	103825140	0.6226116919570058	103825140	0.48287146949429877	-1.4068717775533948	3.848920469569838	0.05251106051183274	0.19706683278802636
LOC103825143	0.23044329681525497	0.7903267419234156	0.291579779085326	0.7706079378716614	103825143	ENSSCAG00000005771	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	103825143	0.8149926732980983	103825143	0.10392088689800555	4.738900800868501	1.3070289416729053	0.2556171403143068	0.48537692792290266
LOC103825145	0.06039423682283893	1.0246745639801738	0.05893991999591344	0.952999961744235	103825145	ENSSCAG00000007862	LOC103825145	zinc finger protein 436-like	NA	LOC103825145	zinc finger protein 697-like	LOC103825145	103825145	0.9635995568698028	103825145	-0.11485917804256238	2.8253777284892476	1.0003311340267014	0.3196040010330871	0.5500929449794959
LOC103825146	0.7614837509717051	1.243169924797805	0.6125339229836633	0.5401845609683615	103825146	NA	NA	NA	NA	DNMT1	DNA methyltransferase 1	DNMT1	103825146	0.6077974193445371	103825146	-0.1664179487684266	3.8485017494464357	3.6566029647698333	0.058661050984540636	0.20929544836602065
LOC103825150	0.2270694535763038	3.080320209570644	0.07371618472352076	0.9412362202808447	103825150	ENSSCAG00000007916	SGCB	sarcoglycan beta	SGCB	SGCB	sarcoglycan beta	SGCB	103825150	0.9549821758422099	103825150	-0.022501219647202517	2.2271949230502743	0.08716745286749882	0.7684113749484252	0.8808383831213711
LOC103825159	-5.184633964422527	1.8263017241723465	-2.8388704318680578	0.004527353619604272	103825159	ENSSCAG00000007932	USP46	ubiquitin specific peptidase 46	USP46	USP46	ubiquitin specific peptidase 46	USP46	103825159	0.023213298146954685	103825159	0.36914679337646594	2.9867069916372797	10.212749602601608	0.0018581941342412714	0.03643517910277003
LOC103825173	-1.6579630390105233	1.0679947516008113	-1.5524074781504422	0.12056475525463603	103825173	NA	NA	NA	NA	LOC103825173	heterogeneous nuclear ribonucleoprotein U-like protein 2	LOC103825173	103825173	0.17327803333491526	103825173	-0.09727753003925595	7.36420442031249	2.7957332112494413	0.09758931964683025	0.28310598265222686
LOC103825174	-0.8171345760121692	1.642372031512958	-0.497533177826599	0.618813112434363	103825174	NA	NA	NA	NA	LOC103825174	uncharacterized LOC103825174	LOC103825174	103825174	0.6816714861412685	103825174	-0.26513780727931113	2.4819947392370096	2.938819389816431	0.08951974865104176	0.2690484249075025
LOC103825176	0.5893519741731734	0.4083493774722059	1.4432542491467062	0.14894886261589385	103825176	NA	NA	NA	NA	LOC103825176	T-cell receptor beta-2 chain C region-like	LOC103825176	103825176	0.20181944021040843	103825176	0.09798407637375067	4.102525584668805	0.4194165165908451	0.5186875228690027	0.7133687121969603
LOC103825187	-0.08075288849367045	2.3765428949449956	-0.033979141998840064	0.9728937833688525	103825187	NA	NA	NA	NA	RFC5	replication factor C subunit 5	RFC5	103825187	0.9796025767734219	103825187	0.24821610980496814	-0.6109267658803036	2.2113222509298964	0.1400948157330887	0.34475234296733237
LOC103825188	0.29365708822265496	0.9250604530715972	0.31744637579910323	0.7509049226427473	103825188	ENSSCAG00000008709	WSB2	WD repeat and SOCS box containing 2	WSB2	WSB2	WD repeat and SOCS box containing 2	WSB2	103825188	0.7976778511897846	103825188	0.012502679859386608	3.3361143475465416	0.021395179874399716	0.88399704936827	0.9435147495877514
LOC103825190	-0.5911410505594071	1.6722867968659167	-0.35349262558747846	0.7237191563166041	103825190	NA	NA	NA	NA	LOC103825190	zinc finger protein 37-like	LOC103825190	103825190	0.7746588439327906	103825190	-0.18193648370317553	1.293828520714214	1.6062231498237864	0.2079176131653583	0.4296625483409622
LOC103825194	-0.5730874338907369	0.38206339725943783	-1.4999799457407468	0.13361959737473203	103825194	NA	NA	NA	NA	LOC103825194	zinc finger protein 664-like	LOC103825194	103825194	0.18574694441072315	103825194	0.130765307288084	7.9967013277698396	0.8616351139588306	0.35547919754730517	0.5844949436502775
LOC103825195	0.09661875540651688	1.2741112715390508	0.0758322742799435	0.9395525388805873	103825195	NA	NA	NA	NA	HECTD3	HECT domain E3 ubiquitin protein ligase 3	HECTD3	103825195	0.9535670854393167	103825195	-0.10589405959033484	6.708517175506789	6.7473655065995946	0.010780659394768884	0.08366925389438824
LOC103825196	-2.72490919645204	1.683095577746481	-1.6189866056807405	0.10545014507199502	103825196	ENSSCAG00000008137	CHIC2	cysteine rich hydrophobic domain 2	CHIC2	CHIC2	cysteine rich hydrophobic domain 2	CHIC2	103825196	0.16110438830443682	103825196	0.026664155198338518	7.1600059523942035	0.23971705392961062	0.6254648921019883	0.7896377611754701
LOC103825199	16.61489597811777	11.371646663071234	1.4610809208549966	0.14399323547194193	103825199	NA	NA	NA	NA	LOC103825199	serine/threonine-protein kinase WNK2-like	LOC103825199	103825199	0.19640202977618693	103825199	-0.1847810864760546	-0.22654463468974384	1.7773980499781408	0.1854476387851583	0.40298775713882684
LOC103825201	1.0369910790627224	0.8916293310081176	1.1630293475095217	0.24481759556163574	103825201	NA	NA	NA	NA	RFXANK	regulatory factor X associated ankyrin containing protein	RFXANK	103825201	0.3065910460147235	103825201	-0.49013404078378386	1.4994441320870064	9.591449726390046	0.002526713105857024	0.0408733002418048
LOC103825202	1.1987161937438455	0.6437168990470742	1.8621791590656764	0.06257784104685261	103825202	ENSSCAG00000008896	NR2C2AP	nuclear receptor 2C2 associated protein	NR2C2AP	NR2C2AP	nuclear receptor 2C2 associated protein	NR2C2AP	103825202	0.14109515950711507	103825202	-0.058503280657053354	2.2682762662388667	0.2619934922412225	0.6098634838990253	0.7782480653003803
LOC103825220	0.5096068330360197	0.36229883445384603	1.406592526868699	0.15954825033859976	103825220	ENSSCAG00000008964	LOC103825220	histone H2A-IV	NA	LOC103825220	histone H2A-IV	LOC103825220	103825220	0.21314437135348524	103825220	-0.5492546994560463	1.3834037706461397	6.410004777773372	0.012878008471059852	0.09063217733951272
