gene	MGpost0	MGLpost0	MGPpost0	DietIfpost0
SLC22A18	0.194286336	0.681236161	-0.292663489	0.364266622
SLC22A2	-0.004205548	-0.197570053	0.189158957	0.01244097
SLC22A31	-0.233526798	-0.549749161	0.082695566	-0.072342806
SLC23A1	1.553086646	2.753820587	0.352352704	0.514368298
SLC23A2	-0.070546807	-0.023987855	-0.117105759	0.067448956
SLC23A3	-0.064881431	-0.020742185	-0.109020677	-0.199785671
SLC24A3	0.15701584	0.190696531	0.123335149	0.037957637
SLC24A4	0.020752307	0.305842156	-0.264337542	0.021386372
SLC25A1	0.444112739	0.461750934	0.426474545	0.184970572
SLC25A10	0.192356392	0.279015599	0.105697185	0.081037998
SLC25A11	-0.091715294	0.032171826	-0.215602414	0.123082744
SLC25A12	-0.000756732	-0.071436232	0.069922769	0.025951628
SLC25A13	0.639691363	0.957293065	0.322089661	0.287805328
SLC25A14	-0.202751046	-0.283499482	-0.12200261	-0.037573221
SLC25A15	-0.186477142	0.22224561	-0.595199894	0.297033786
SLC25A16	-0.000315029	0.098353717	-0.098983774	0.227267122
SLC25A17	-0.245269373	-0.200554901	-0.289983845	0.144706815
SLC25A19	-0.167066306	-0.275046153	-0.059086459	-0.027704697
SLC25A20	-0.109333876	-0.049887669	-0.168780083	0.163171008
SLC25A21	-0.369771696	0.395811978	-1.135355369	1.40482297
SLC25A22	0.395285959	0.434498202	0.356073717	-0.010736236
SLC25A24	0.005340847	0.041233093	-0.030551399	-0.06039077
SLC25A25	0.072251054	0.07238045	0.072121659	0.011060613
SLC25A26	0.021503841	0.294546307	-0.251538625	0.23539625
SLC25A28	-0.088815265	-0.175149564	-0.002480965	-0.111026965
SLC25A29	0.181386426	0.353398291	0.009374561	0.1699678
SLC25A3	-0.043107514	0.029449523	-0.115664551	0.182462288
SLC25A30	0.028895826	0.138929726	-0.081138075	0.376989697
SLC25A32	-0.352549011	-0.295897062	-0.40920096	0.161809193
SLC25A33	-0.259081147	-0.402168878	-0.115993415	0.153411472
SLC25A34	0.097748372	0.212373874	-0.016877131	0.41522078
SLC25A36	-0.079818163	-0.080763653	-0.078872672	0.070159297
SLC25A37	-0.153486016	-0.183444487	-0.123527544	-0.091756824
SLC25A38	-0.078342536	-0.198244408	0.041559336	-0.167688412
SLC25A39	-0.029682133	0.075691267	-0.135055534	0.10017739
SLC25A40	-0.320089094	-0.73069494	0.090516752	-0.873517394
SLC25A42	-0.05531358	0.011655469	-0.122282629	0.103163195
SLC25A43	-0.34022483	-0.441077911	-0.23937175	-0.124703114
SLC25A44	0.010874254	0.121190431	-0.099441923	-0.154192674
SLC25A46	-0.05752804	-0.142776831	0.027720751	-0.110499704
SLC25A5	-0.159848147	-0.367455377	0.047759084	-0.104360083
SLC25A6	0.063165113	0.038356578	0.087973649	0.00808526
SLC26A2	-0.357289866	0.026132891	-0.740712624	0.423431385
SLC26A5	0.317645695	0.74327037	-0.10797898	0.321694474
SLC27A4	-0.012521924	-0.114759155	0.089715308	-0.111246677
SLC29A1	-0.002818898	-0.191576371	0.185938575	-0.159727669
SLC29A3	0.297808396	0.288168175	0.307448617	0.038148919
SLC29A4	0.166153031	-0.014532404	0.346838466	0.095713786
SLC2A1	0.219800116	0.215622391	0.223977841	-0.167811704
SLC2A10	-0.122953502	0.137146486	-0.383053489	0.701345683
SLC2A4RG	0.109991142	0.0764645	0.143517784	-0.085961668
SLC2A6	0.716743459	0.86851655	0.564970368	0.22941728
SLC30A1	-0.036830627	0.139883027	-0.213544281	0.274889347
SLC30A10	-0.484244863	-0.278755665	-0.689734061	0.302874794
SLC30A4	0.026464909	-0.014224253	0.067154072	0.133748936
SLC30A5	0.021548757	0.061860336	-0.018762821	0.021516907
SLC30A6	-0.074085939	-0.033612331	-0.114559547	-0.087898205
SLC30A7	0.151712076	0.223751171	0.079672982	0.07706825
SLC30A9	-0.058454117	-0.075856294	-0.04105194	-0.042633759
SLC31A1	0.031299151	0.214046414	-0.151448112	0.197856956
SLC31A2	0.049417163	0.27262256	-0.173788234	0.070935566
SLC32A1	-0.971345977	-1.039001803	-0.903690151	0.167779814
SLC33A1	0.368464239	0.287161746	0.449766732	-0.15243283
SLC35A1	0.132271342	0.470560802	-0.206018118	0.20374839
SLC35A4	0.060483473	0.189413982	-0.068447036	0.130995736
SLC35A5	0.092632301	0.461267765	-0.276003163	-0.086063857
SLC35B1	-0.159196302	-0.091368182	-0.227024421	0.028350207
SLC35B2	-0.251963442	-0.327572472	-0.176354413	0.150492119
SLC35B3	0.065739259	0.170107394	-0.038628876	0.069279152
SLC35B4	-0.619370958	-0.899420441	-0.339321475	-0.119044876
SLC35C1	0.004489757	0.107359404	-0.09837989	0.135937652
SLC35C2	0.113349974	0.208960522	0.017739426	-0.102184566
SLC35D1	0.018736783	0.077702256	-0.04022869	0.112018362
SLC35E1	-0.004042757	-0.029749248	0.021663734	-0.001724606
SLC35E3	-0.064381732	-0.114295527	-0.014467936	-0.129751022
SLC35E4	0.209431729	0.155534965	0.263328493	-0.0724125
SLC35F5	0.203875801	0.298556017	0.109195585	0.082606042
SLC35F6	0.212453608	0.661330547	-0.236423331	0.426174962
SLC35G1	0.187667314	0.304239671	0.071094957	0.668045254
SLC37A1	0.018986075	-0.118111625	0.156083775	-0.156743414
SLC37A2	0.50693889	0.545719407	0.468158372	0.097249528
SLC37A3	-0.136950015	0.103342978	-0.377243008	0.412069536
SLC37A4	0.301312303	0.454064553	0.148560053	0.035262775
SLC38A1	0.112087196	0.206689586	0.017484806	-0.070885902
SLC38A10	-0.000494948	-0.047753994	0.046764098	-0.108518471
SLC38A2	-0.028182043	0.015946555	-0.072310641	-0.026569899
SLC38A7	0.063291539	0.045855766	0.080727311	-0.046003553
SLC38A8	-0.097931987	-0.124053118	-0.071810856	-0.364482601
SLC39A1	0.558468895	0.637992923	0.478944866	0.212955827
SLC39A10	-0.082317132	0.10846143	-0.273095695	-0.031163142
SLC39A11	0.214952642	0.202260621	0.227644662	0.038406995
SLC39A13	0.102372677	0.373285354	-0.168540001	0.181532454
SLC39A3	-0.212572472	-0.402691998	-0.022452946	-0.088627259
SLC39A6	0.233423624	0.409368188	0.057479059	0.083253562
SLC39A8	-0.398369362	1.137463173	-1.934201896	0.524453197
SLC39A9	0.006714391	0.006061201	0.007367581	-0.085847507
SLC40A1	0.091986643	0.020612779	0.163360507	0.073501207
SLC41A1	0.26306571	0.126729426	0.399401995	-0.123545456
SLC41A3	-0.283481218	-0.251653674	-0.315308762	0.08964473
SLC43A2	-0.141715346	-0.169302558	-0.114128134	0.00671173
SLC43A3	0.214070989	0.142660751	0.285481227	0.168913601
SLC44A1	-0.217754699	-0.648727791	0.213218392	0.248970866
SLC44A2	0.213084641	0.304119583	0.122049699	-0.024188859
SLC44A5	-0.368494219	-0.410634835	-0.326353602	0.124101314
SLC45A3	0.28997894	0.378515154	0.201442726	-0.008472413
SLC45A4	-0.027401621	-0.062709421	0.007906178	-0.051779805
SLC46A1	-0.339308009	-0.688449668	0.009833649	-0.125535062
SLC46A2	0.355853142	0.284807446	0.426898837	-0.105083421
SLC46A3	-0.059158992	0.068427147	-0.18674513	0.145621716
SLC48A1	-0.128004236	-0.082621038	-0.173387434	-0.016090138
SLC49A3	0.277177921	0.345255274	0.209100568	0.005754281
SLC49A4	0.570727831	0.508708291	0.632747371	-0.238311098
SLC4A1	0.129499457	0.216943031	0.042055882	0.081061254
SLC4A11	0.128844889	0.132582563	0.125107215	-0.195181733
SLC4A1AP	-0.108986388	-0.09279191	-0.125180866	-0.076621493
SLC4A2	0.306514868	0.22499754	0.388032196	-0.117963786
SLC4A4	0.03394888	0.301222742	-0.233324983	0.315205128
SLC4A7	0.324678298	0.405602421	0.243754174	0.017251175
SLC50A1	0.109341857	0.193816423	0.024867292	-0.033094811
SLC51A	-1.435516858	-2.618262052	-0.252771665	-0.420170787
SLC52A3	0.364532455	0.490767461	0.23829745	0.185339963
SLC5A3	0.209180236	0.180586519	0.237773954	-0.095089753
SLC66A1	-0.306121202	-0.150956265	-0.461286139	0.213776624
SLC66A2	0.171263473	0.138930161	0.203596786	-0.093029192
SLC6A15	-0.08196863	0.056741518	-0.220678779	-0.17904256
SLC6A4	0.195867004	0.329238608	0.062495401	0.179231715
SLC6A6	0.017754704	0.12455769	-0.089048281	0.149130684
SLC6A8	0.095462708	0.088052414	0.102873002	-0.028654932
SLC6A9	-0.183140034	-0.220032147	-0.146247921	0.197341358
SLC7A1	0.434668209	0.75238933	0.116947089	0.056537236
SLC7A3	0.148308178	0.190758276	0.10585808	-0.04883129
SLC7A4	-0.178458869	-0.163379508	-0.193538229	0.224127031
SLC7A5	-0.336218292	-0.438196207	-0.234240376	-0.006851093
SLC7A6	0.1607639	0.213934409	0.107593391	-0.097826324
SLC7A6OS	-0.026282143	0.163188944	-0.21575323	0.129156695
SLC8A1	0.719095254	0.820133795	0.618056713	-0.036457191
SLC8B1	0.279795544	0.263666522	0.295924566	0.439240208
SLC9A1	-0.443054129	-0.697275128	-0.18883313	-0.032748969
SLC9A3R1	0.184645726	0.075358589	0.293932863	-0.082883825
SLC9A3R2	-0.065148871	-0.123496979	-0.006800762	0.004052608
SLC9A5	0.171476356	0.185422827	0.157529886	0.038390523
SLC9A6	0.014369086	0.036655764	-0.007917592	-0.009034453
SLC9A7	0.076380015	0.209437953	-0.056677922	-0.063046814
SLC9A8	0.093019932	0.17515895	0.010880913	0.007311834
SLC9A9	0.300700834	0.277652737	0.323748932	-0.118942828
SLCO3A1	0.072947107	-0.015572801	0.161467014	-0.023368936
SLCO4C1	0.497768371	0.475795701	0.519741041	-0.013739121
SLF2	0.244656455	0.331152573	0.158160336	0.100183629
SLIRP	-0.226947306	-0.305806796	-0.148087816	0.141875799
SLK	0.243717775	0.284360153	0.203075398	0.053511507
SLMAP	0.005261016	0.074671833	-0.064149801	0.094495076
SLTM	-0.02695218	-0.142152019	0.088247658	-0.355929352
SLU7	0.103181268	0.111801089	0.094561447	-0.027737253
SLX1B	-0.227978554	-0.41974922	-0.036207889	-0.258828745
SLX4	-0.097513661	-0.040754647	-0.154272675	0.017324259
SLX4IP	-0.276570142	-0.074848179	-0.478292106	0.178055422
SMAD2	-0.057829054	-0.019819081	-0.095839026	0.041631668
SMAD3	0.274523286	0.141697093	0.40734948	-0.049335438
SMAD4	-0.080839218	-0.099433349	-0.062245088	0.01902964
SMAD5	-0.030462104	-0.015971207	-0.044953002	-0.14396298
SMAD6	0.152477792	-0.132192969	0.437148552	-0.307951841
SMAD7	0.081185365	0.184320225	-0.021949496	0.044140884
SMAGP	-0.360510536	-0.516515024	-0.204506049	-0.03128351
SMAP1	0.097227189	0.09942059	0.095033787	0.171056161
SMAP2	0.022515529	-0.043148078	0.088179137	-0.052374998
SMARCA1	-0.205476049	-0.047720692	-0.363231406	-0.013846336
SMARCA2	-0.088419191	-0.208052333	0.03121395	-0.136758242
SMARCAD1	-0.037206148	-0.064013729	-0.010398567	-0.180822821
SMARCAL1	0.128240638	0.267582694	-0.011101417	0.072642273
SMARCB1	-0.046842054	-0.102086944	0.008402836	-0.085244794
SMARCC1	0.019825105	-0.019220711	0.058870922	-0.175798726
SMARCD1	-0.103934055	-0.203089001	-0.004779109	-0.141313446
SMARCD2	-0.113359185	-0.274818552	0.048100181	-0.096948811
SMARCE1	-0.031162267	-0.002561944	-0.059762591	-0.005796995
SMC3	-0.071183616	-0.063508296	-0.078858936	-0.120099915
SMC4	0.181266564	0.259802342	0.102730786	0.085114927
SMC5	-0.178518753	-0.226279243	-0.130758264	0.047658838
SMC6	0.158773951	0.321224045	-0.003676143	-0.034629866
SMCHD1	0.313718512	0.501704338	0.125732686	-0.025900105
SMCO3	-0.318446753	-0.544525452	-0.092368053	-0.04754588
SMCO4	-0.29709471	-0.302754301	-0.291435118	-0.018884203
SMCR8	0.035405949	-0.022667841	0.093479739	-0.122151648
SMDT1	-0.117409419	0.087314603	-0.322133441	0.255411419
SMG1	-0.107523786	-0.170277022	-0.044770551	-0.015606062
SMG5	0.015016369	-0.07415756	0.104190297	-0.233448441
SMG6	-0.025576039	-0.193441879	0.1422898	-0.280456633
SMG7	-0.077469376	-0.273423438	0.118484686	-0.300661227
SMG8	0.016676689	-0.061006685	0.094360062	0.011909009
SMG9	-0.096983825	-0.210848868	0.016881218	-0.201097087
SMIM11A	0.113416005	-0.240411272	0.467243281	-0.562691474
SMIM12	-0.268005951	-0.222487671	-0.313524231	0.182901045
SMIM13	0.40375761	0.586086571	0.22142865	0.088220009
SMIM14	0.13426474	0.137436144	0.131093335	-0.114672606
SMIM15	0.010277271	0.117930179	-0.097375636	0.150967514
SMIM19	0.203575062	0.303687472	0.103462651	0.045983963
SMIM20	-0.159719897	-0.114420798	-0.205018997	0.091138806
SMIM24	0.082462984	0.181039655	-0.016113686	-0.005648046
SMIM29	-0.073127111	-0.099296104	-0.046958118	-0.04550017
SMIM3	-0.093518485	0.157417199	-0.34445417	0.586770348
SMIM30	0.425143136	0.540951002	0.30933527	0.134814122
SMIM33	1.110859746	1.162778204	1.058941287	-0.18144084
SMIM4	-0.017901124	0.053559031	-0.089361278	-0.028192307
SMIM5	0.233238123	0.191629022	0.274847224	-0.087456479
SMIM7	-0.076815822	-0.113767864	-0.03986378	-0.014768891
SMIM8	0.241340634	0.551065414	-0.068384145	0.220362911
SMN1	-0.12319812	-0.118597679	-0.127798562	-0.080723531
SMNDC1	-0.050961734	-0.056723947	-0.045199521	0.032598052
SMO	0.098896443	-0.224790539	0.422583425	-0.183110093
SMOX	0.024104819	-0.041469243	0.089678881	-0.083651756
SMPD1	-0.211936625	-0.228467842	-0.195405407	-0.028993808
SMPD2	-0.077667603	0.090723113	-0.246058319	-0.058499902
SMPD4	0.068039045	0.118245928	0.017832162	0.013234567
SMPDL3A	0.677898979	0.722457766	0.633340192	0.331798288
SMPX	0.01057409	0.238787549	-0.217639368	0.280029554
SMS	-0.017035329	0.306787745	-0.340858404	0.309745575
SMTN	0.092475274	0.022737254	0.162213294	-0.141178834
SMU1	-0.034275511	-0.031555175	-0.036995847	0.04325282
SMURF1	-0.107572342	-0.156821314	-0.058323371	0.050889377
SMURF2	-0.113291564	-0.069412524	-0.157170603	0.022770725
SMYD4	-0.117826886	-0.108478419	-0.127175354	-0.027566975
SMYD5	0.256810443	0.203401572	0.310219314	-0.162075378
SNAP23	0.07565437	0.204472807	-0.053164067	0.10365892
SNAP29	-0.198489994	-0.258602829	-0.138377158	-0.043069273
SNAP47	-0.439444706	-0.370835895	-0.508053517	0.31477195
SNAP91	0.300316335	0.540975992	0.059656678	0.13527572
SNAPC1	0.131542027	0.558589692	-0.295505639	0.502900307
SNAPC3	-0.056118198	-0.086906461	-0.025329936	-0.258033837
SNAPC4	0.006968735	0.029677756	-0.015740287	0.015062588
SNAPC5	0.217886958	0.346984216	0.0887897	0.457590843
SNAPIN	-0.131335814	-0.033815609	-0.228856019	0.162165938
SND1	0.190212458	-0.000177711	0.380602627	-0.137176045
SNIP1	-0.159900757	-0.294822677	-0.024978836	-0.194841944
SNN	0.42111976	0.61995812	0.222281399	0.385392706
SNORC	0.178656797	0.407650446	-0.050336851	0.061251125
SNRK	-0.027832737	-0.088587379	0.032921904	-0.111314541
SNRNP200	-0.092889908	-0.316613469	0.130833652	-0.175358407
SNRNP25	-0.371759232	-0.530049826	-0.213468638	-0.159050821
SNRNP27	-0.056389268	0.01276521	-0.125543745	-0.0654339
SNRNP35	-0.102868008	-0.209898748	0.004162732	-0.269125717
SNRNP40	0.368013426	0.831940801	-0.09591395	0.559840179
SNRNP48	0.192058277	0.077757765	0.306358789	0.223874984
SNRPA	0.160232843	0.140108138	0.180357547	-0.182237976
SNRPA1	0.039145454	0.088950466	-0.010659557	-0.050554549
SNRPB	0.101638161	0.063087639	0.140188682	-0.10631359
SNRPB2	0.02462274	0.084388709	-0.035143229	0.100511926
SNRPC	0.03444073	0.101957905	-0.033076445	0.010836205
SNRPD1	-0.158008098	-0.115129035	-0.20088716	0.005992396
SNRPD3	0.03045208	0.085862874	-0.024958713	0.043803505
SNRPE	-0.18480495	-0.028018658	-0.341591241	0.14484541
SNRPF	-0.139512309	-0.130699251	-0.148325368	0.128468186
SNRPG	-0.131807948	-0.390207954	0.126592058	-0.108520349
SNTA1	0.005269503	0.150657083	-0.140118077	-0.024080218
SNTB1	0.340568331	0.178129037	0.503007625	-0.22238516
SNTB2	0.064447944	0.154668094	-0.025772206	-0.008947577
SNU13	0.076039097	0.141117437	0.010960757	0.095559246
SNUPN	-0.304647764	-0.354281651	-0.255013877	-0.09589475
SNW1	0.014231608	0.063722244	-0.035259029	0.069626002
SNX1	0.058422163	0.076580104	0.040264222	0.034399237
SNX10	-0.312874926	-0.216489522	-0.409260331	0.164009523
SNX12	0.062671839	0.155781091	-0.030437413	-0.060452614
SNX13	-0.033302769	-0.043505964	-0.023099574	-0.041791815
SNX14	-0.063280853	-0.003860043	-0.122701663	0.03776128
SNX16	0.013976943	0.083833377	-0.055879491	0.112487666
SNX17	0.086640004	0.131665861	0.041614146	0.082838688
SNX18	-0.358248219	-0.541123613	-0.175372825	-0.117896512
SNX19	-0.041296228	-0.094895005	0.012302549	-0.031564633
SNX2	-0.06700419	-0.072215491	-0.061792889	0.091779717
SNX20	0.320427339	0.287973198	0.352881479	0.09255093
SNX21	0.369118806	0.319958347	0.418279265	0.211310996
SNX22	-0.310639845	-0.368825323	-0.252454366	-0.05283219
SNX24	0.175151852	0.165621887	0.184681818	0.22295993
SNX25	-0.012167621	0.142793739	-0.167128982	0.080221625
SNX27	0.282039642	0.471835832	0.092243452	0.031039392
SNX29	-0.032374251	0.085036235	-0.149784736	0.161737269
SNX3	-0.098222685	-0.133458454	-0.062986916	-0.002770669
SNX30	0.097871464	0.096726908	0.099016019	0.055622529
SNX33	-0.271455942	-0.610555968	0.067644084	-0.445188841
SNX4	0.203851943	0.165591386	0.242112499	-0.022838343
SNX5	0.053491792	0.099512323	0.00747126	0.095106351
SNX6	0.148488656	0.267678677	0.029298635	0.11711245
SNX7	0.143037956	-0.120209042	0.406284955	0.114012117
SNX8	0.460700455	0.53522378	0.38617713	0.090539378
SNX9	0.289695177	0.35011411	0.229276244	-0.046684617
SOAT1	0.234024961	0.253134987	0.214914936	0.136400134
SOCS1	0.437030885	0.630232368	0.243829401	0.137631415
SOCS2	-0.090417141	0.090004506	-0.270838789	0.1399527
SOCS3	-0.499092633	-0.744718671	-0.253466594	0.198398901
SOCS5	-0.006945941	0.112533835	-0.126425718	0.235326885
SOCS6	-0.021252503	-0.044674112	0.002169107	-0.006715665
SOCS7	0.138833019	0.07991957	0.197746468	0.141092028
SOD2	-0.286417933	-0.420464448	-0.152371418	-0.033488239
SOGA1	0.190342463	0.163929367	0.21675556	-0.296894903
SON	-0.034587713	-0.088058936	0.018883511	-0.043159164
SORBS1	0.20131531	0.244123535	0.158507085	0.07041704
SORD	0.036999438	-0.207463997	0.281462872	-0.325294244
SORL1	-0.007187588	-0.09195622	0.077581044	-0.428895041
SOS1	-0.022192304	-0.061484735	0.017100127	-0.044694153
SOS2	0.162093432	0.197853985	0.126332878	-0.060479655
SOST	-0.394007925	-0.754438006	-0.033577843	0.380281741
SOWAHC	0.070860064	0.360491443	-0.218771316	0.223651337
SOWAHD	0.331835399	0.470920739	0.192750059	0.138935666
SOX13	-0.180633383	-0.082590552	-0.278676213	-0.098422103
SOX21	0.091323666	-0.03971925	0.222366583	-0.217268879
SOX4	0.031555538	-0.085819036	0.148930112	-0.308664832
SOX6	-0.209544101	-0.288293194	-0.130795009	-0.041041705
SP1	-0.084512218	-0.193825753	0.024801317	-0.113012776
SP2	-0.065450781	-0.008352601	-0.122548962	0.116147105
SP3	-0.15807392	-0.155222282	-0.160925559	0.045031813
SP4	0.082094486	0.184899115	-0.020710144	0.219407239
SPA17	-0.192840438	-0.765031684	0.379350807	-0.468939846
SPAG1	0.058931608	0.117656912	0.000206303	-0.072770869
SPAG9	-0.085188367	-0.17817461	0.007797875	-0.075499568
SPART	0.283857776	0.750171667	-0.182456116	0.303681656
SPAST	0.012260382	0.113494584	-0.088973819	0.112546767
SPATA2	-0.017824227	-0.019956879	-0.015691574	0.005454659
SPATA20	-0.047964727	-0.20558183	0.109652376	-0.185164879
SPATA2L	-0.056277642	-0.51640137	0.403846086	-0.15560209
SPATA5L1	0.169219918	0.243677397	0.094762439	0.127268006
SPATA6	0.156668716	0.345862612	-0.03252518	0.135018592
SPATA7	0.387819258	0.548560919	0.227077596	0.251210449
SPATS2L	0.023879854	-0.10100911	0.148768817	-0.003329786
SPC25	0.230681122	0.673303879	-0.211941636	0.274143648
SPCS1	-0.154845104	-0.056496831	-0.253193378	0.080932269
SPCS2	0.297178558	0.504283712	0.090073403	0.172090717
SPCS3	0.111898699	0.165988876	0.057808523	0.01801614
SPDEF	-0.358386049	-0.554001821	-0.162770277	-0.203145718
SPDL1	0.171412092	0.422579003	-0.07975482	0.225748614
SPECC1	0.130253589	0.301514431	-0.041007252	0.077669748
SPECC1L	0.101994158	0.177702779	0.026285537	0.306395278
SPEN	-0.11846699	-0.382841726	0.145907745	-0.295838828
SPG11	-0.004368652	-0.184246017	0.175508714	-0.229323163
SPG21	-0.025604195	-0.034972886	-0.016235504	0.02779195
SPG7	0.024027976	0.076470521	-0.028414568	-0.086780125
SPHK1	-0.239200769	-0.163349234	-0.315052303	0.214715703
SPI1	0.575168481	0.55821884	0.592118121	0.118231864
SPICE1	-0.220235828	-0.223549986	-0.216921671	0.096213906
SPIN1	-0.108061055	-0.040826587	-0.175295522	0.150107767
SPIRE1	0.165324607	0.309032669	0.021616545	0.075628079
SPOCK2	0.041014101	-0.147557188	0.229585389	-0.291547071
SPOP	0.077997099	-0.030956414	0.186950612	-0.031830586
SPOPL	0.130922887	0.20022743	0.061618345	0.060568402
SPOUT1	0.095436624	0.201972032	-0.011098785	0.185347944
SPPL2A	0.195543593	0.186222366	0.20486482	0.089019194
SPPL2B	-0.063698876	0.009195377	-0.136593129	0.108793019
SPPL3	-0.14658264	-0.191070558	-0.102094723	0.012595807
SPRED2	0.181774546	0.20650345	0.157045643	0.0750561
SPRTN	0.08659563	0.005967952	0.167223308	-0.068966685
SPRYD3	-0.08765535	-0.137340569	-0.03797013	-0.125859484
SPRYD7	-0.114863819	0.032148477	-0.261876115	0.225761581
SPSB1	0.343306847	0.459242406	0.227371288	0.178647721
SPSB3	0.085063722	0.11937353	0.050753913	-0.078512252
