gene_name	description	logFC_infection	logFC_diet	logFC_interaction	FDR_infection	FDR_diet	FDR_interaction	gene	number_DE_contrasts	logCPM	repressed_in_infection	induced_in_infection	higher_in_Protein	higher_in_Lipid	Protein_ixn_bigger_Inf	Lipid_ixn_bigger_Inf	DE_in_infection	DE_in_diet	DE_in_ixn
ZC3H14	zinc finger CCCH-type containing 14	NA	NA	-0.3264494275245016	NA	NA	0.04243677971363397	103826485	1	5.488524869989592	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
WDHD1	WD repeat and HMG-box DNA binding protein 1	NA	NA	-1.0135551683445296	NA	NA	0.0111883969992814	103826329	1	2.290328256103064	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ACAD8	acyl-CoA dehydrogenase family member 8	NA	0.4125115290418526	NA	NA	0.016158400625966893	NA	103823648	1	1.0203368262736419	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
CTSL	cathepsin L	NA	NA	-0.5219285054578582	NA	NA	0.010993308507996388	103822946	1	4.976581841571486	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ZEB2	zinc finger E-box binding homeobox 2	NA	-0.14467616856102497	NA	NA	0.04233689216804887	NA	103814264	1	8.623856131688113	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NSDHL	NAD(P) dependent steroid dehydrogenase-like	NA	0.7107191258144319	NA	NA	0.03133096430591449	NA	103816322	1	-0.41885245130752424	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
CPT1A	carnitine palmitoyltransferase 1A	NA	-0.7820208262088121	NA	NA	7.910481014403213e-9	NA	103826733	1	4.1025091176075685	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
SKIDA1	SKI/DACH domain containing 1	NA	-0.5481846451838202	NA	NA	0.03806716841813947	NA	103813097	1	-0.7685498484849895	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
PAX5	paired box 5	NA	0.7488825489277201	NA	NA	0.028568062112142457	NA	103823086	1	2.7864580724185104	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
TM7SF3	transmembrane 7 superfamily member 3	NA	-0.16259675238452004	NA	NA	0.01975191346259803	NA	103819589	1	6.990252761811729	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
PNRC2	proline rich nuclear receptor coactivator 2	NA	NA	-0.2966766199289252	NA	NA	0.013756084632129078	103823509	1	8.620838987126696	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
FAM177A1	family with sequence similarity 177 member A1	NA	-0.35991653401993273	NA	NA	0.008539391759837294	NA	103826934	1	2.8121053387654844	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NA	NA	NA	NA	-0.34094146455679686	NA	NA	0.0431966657950532	103813580	1	6.4384139151699635	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LASP1	LIM and SH3 protein 1	NA	NA	1.535576828321969	NA	NA	0.006524884869816136	115484565	1	5.581227059193126	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SLC22A18	solute carrier family 22 member 18	NA	0.6602589203153327	NA	NA	0.023940283286935468	NA	103826761	1	-0.016156333876438056	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC108963590	D(1) dopamine receptor-like	NA	-0.5957669112604083	NA	NA	0.041945934525496185	NA	108963590	1	0.38162035435588976	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CMC1	C-X9-C motif containing 1	NA	NA	-1.4554923965677038	NA	NA	0.012590686869675002	103812940	1	2.7826645636201395	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CPD	carboxypeptidase D	NA	NA	0.7475429395443282	NA	NA	0.04447421518273633	103820140	1	5.26499786462574	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
FBXO41	F-box protein 41	NA	1.2278266118083674	NA	NA	0.047763553800436516	NA	103824752	1	0.7896837211007438	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LRRC58	leucine rich repeat containing 58	NA	NA	-0.4383846621866388	NA	NA	0.017045999004104945	103812438	1	3.8324445907673894	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PHF20L1	PHD finger protein 20 like 1	NA	NA	-0.35323923028111864	NA	NA	0.0053981898530802265	103814604	1	6.853416124819793	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
H2AZ1	histone H2A.Z	NA	-0.2544622505119457	NA	NA	0.049327568829583494	NA	103826028	1	7.048065357323448	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
FAM161A	FAM161 centrosomal protein A	NA	0.48982479939050144	NA	NA	0.016158400625966893	NA	103819314	1	6.197725931854691	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
MSI1	musashi RNA binding protein 1	NA	0.4736643700575366	NA	NA	0.032014645095804324	NA	103818041	1	0.42496061916028915	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2	NA	NA	0.9315929301629831	NA	NA	0.0111883969992814	108963707	1	2.4949885166131236	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC127060883	cyclic nucleotide-gated cation channel beta-1-like	NA	0.660974069580949	NA	NA	0.039239679596406285	NA	127060883	1	-0.3419614593857757	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC103822246	proto-oncogene Mas-like	NA	-1.5916755997008725	NA	NA	8.478024679484401e-4	NA	103822246	1	1.1759809690007244	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
GRPEL1	GrpE like 1, mitochondrial	NA	-0.25412465571675596	NA	NA	0.03142456688374544	NA	115485311	1	4.705770516787346	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CRY1	cryptochrome circadian regulator 1	NA	NA	-0.3545804214854078	NA	NA	0.013756084632129078	103813591	1	5.6858339781461735	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
FSBP	fibrinogen silencer binding protein	NA	NA	-0.9926662664615468	NA	NA	0.020019652490030036	103813549	1	0.9430298574506544	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LTC4S	leukotriene C4 synthase	NA	-0.6561142177167733	NA	NA	0.027317647739648825	NA	103817479	1	-0.9877359974587033	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CWC15	CWC15 spliceosome associated protein homolog	NA	NA	-0.5190428981596392	NA	NA	0.009337577922499377	103827269	1	5.92136679346619	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
FES	FES proto-oncogene, tyrosine kinase	NA	NA	0.521563314465815	NA	NA	0.03948567025851817	103816284	1	4.7395152049287015	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
CCND1	cyclin D1	NA	0.5315291067341493	NA	NA	0.011946030107981745	NA	103822217	1	1.9944133142232239	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LMAN1	lectin, mannose binding 1	NA	-0.1799993378795454	NA	NA	0.033765006779522246	NA	103824390	1	5.072784490381383	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ATP6V1B2	ATPase H+ transporting V1 subunit B2	NA	0.28196794342736076	NA	NA	8.478024679484401e-4	NA	103824521	1	7.7457446179085085	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
FBXO44	F-box only protein 44-like	NA	1.3473039894753605	NA	NA	6.038134891994807e-5	NA	103820852	1	3.05702397306153	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
SH3GLB1	SH3 domain containing GRB2 like, endophilin B1	NA	-0.2625734133327998	NA	NA	0.0065104436449531615	NA	103815151	1	4.440953601947172	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
RAD51AP1	RAD51 associated protein 1	NA	0.557607229098271	NA	NA	0.021893100427872424	NA	103819599	1	0.3195337121915533	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
SLC16A12	solute carrier family 16 member 12	NA	0.6499077376378438	NA	NA	0.036128981473989893	NA	103813929	1	-0.6121535548857439	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
MCF2	MCF.2 cell line derived transforming sequence	NA	-0.6474221209086857	NA	NA	0.02955514322345474	NA	103816459	1	0.38470488962453314	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
BACH2	BTB domain and CNC homolog 2	NA	0.33056105876289127	NA	NA	0.04119155851037926	NA	103819158	1	2.038100420248062	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
KLF10	KLF transcription factor 10	NA	-0.681350701652784	NA	NA	0.0032723302305368517	NA	103813948	1	1.2980871835050514	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
FDFT1	farnesyl-diphosphate farnesyltransferase 1	NA	0.6282856440994594	NA	NA	0.011659861035664349	NA	103821286	1	1.3452778745856362	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
TUB	TUB bipartite transcription factor	NA	-0.341689623992238	NA	NA	0.04119155851037926	NA	103826789	1	2.175458367065284	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
DCLRE1B	DNA cross-link repair 1B	NA	NA	1.1709245791783882	NA	NA	0.03773094443352551	103823335	1	0.0041272300456387185	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
COPS9	COP9 signalosome subunit 9	NA	NA	-0.6137361613006357	NA	NA	0.017244598309090624	103815541	1	2.3063524077314566	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PHF6	PHD finger protein 6	NA	NA	-0.35731450097283113	NA	NA	0.022074227446040106	103824491	1	4.183381860089791	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RWDD2A	RWD domain containing 2A	NA	1.1173501945942643	NA	NA	0.00986584765746525	NA	103819540	1	-1.170954441640762	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
MLH1	mutL homolog 1	NA	NA	-0.6310250002152047	NA	NA	0.022074227446040106	103821120	1	3.195855516348068	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ZNF217	zinc finger protein 217	NA	NA	0.5689488046891105	NA	NA	0.034722171807955296	103818761	1	4.465403476588131	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ABHD3	abhydrolase domain containing 3, phospholipase	NA	-0.4221433096738093	NA	NA	0.032014645095804324	NA	103827002	1	1.6758742877161255	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
TXNDC12	thioredoxin domain containing 12	NA	NA	-0.5780841001770656	NA	NA	0.005393200888490483	103815017	1	4.152189760444044	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MAN1A2	mannosidase alpha class 1A member 2	NA	0.22992052352535888	NA	NA	0.03332928145406107	NA	103827137	1	5.9380604792927665	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
STON2	stonin 2	NA	-0.6649724270921477	NA	NA	0.041945934525496185	NA	103826491	1	0.41719634541555517	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
DDX17	DEAD-box helicase 17	NA	0.24669131073292114	NA	NA	0.02955514322345474	NA	103813606	1	10.801482495571063	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC127059332	uncharacterized LOC127059332	NA	0.7423309844030688	NA	NA	0.02600011850049643	NA	127059332	1	-1.0456832506991893	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
DTX2	deltex E3 ubiquitin ligase 2	NA	-0.18145220451810531	NA	NA	0.01981726141871561	NA	103820259	1	5.913783892538773	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC103819604	cystine/glutamate transporter-like	NA	NA	-1.048331297185507	NA	NA	0.035315784411176776	103819604	1	0.12126602135826632	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC127060462	uncharacterized LOC127060462	NA	0.30197362747176515	NA	NA	0.016158400625966893	NA	127060462	1	5.322463166991056	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
FNTA	farnesyltransferase, CAAX box, alpha	NA	NA	-0.43232243525226527	NA	NA	0.017045999004104945	103821233	1	3.700324065302619	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC127059557	uncharacterized LOC127059557	NA	NA	-0.9948969535041398	NA	NA	0.007093643804978057	127059557	1	8.28983844860251	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC103823117	protein O-GlcNAcase-like	NA	NA	2.5245040508893783	NA	NA	0.017045999004104945	103823117	1	-1.632188257990443	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ELK4	ETS transcription factor ELK4	NA	NA	0.587370195039089	NA	NA	0.016286142057707113	103822311	1	2.7109943375531773	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC103821799	E3 ubiquitin-protein ligase RNF113A-like	NA	NA	-0.7604906823977486	NA	NA	0.012635528916680475	103821799	1	5.54285458980131	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SPPL2B	signal peptide peptidase like 2B	NA	NA	-0.2913515026257575	NA	NA	0.04462322390840978	103821872	1	6.878829870704634	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	NA	1.1893739041583646	NA	NA	0.0167941022323645	NA	103819877	1	-1.8569559974788354	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
HEXA	hexosaminidase subunit alpha	NA	NA	0.5667869556890727	NA	NA	0.03390947575282844	103816148	1	3.252997003450399	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC127059083	E3 ubiquitin-protein ligase BRE1A-like	NA	0.26884750865140805	NA	NA	0.049327568829583494	NA	127059083	1	2.048336291707978	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
MKI67	marker of proliferation Ki-67	NA	0.799873809058734	NA	NA	0.021736258938402298	NA	103814092	1	0.5179930500033263	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
HMGXB4	HMG-box containing 4	NA	0.16580937315369615	NA	NA	0.04522973503689367	NA	103813209	1	4.360276543301342	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ATP6AP2	ATPase H+ transporting accessory protein 2	NA	NA	-0.26741288624669207	NA	NA	0.025991951613424605	103824918	1	6.7906874570712175	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC127061167	uncharacterized LOC127061167	NA	NA	-2.0090532427882675	NA	NA	0.04002720787884332	127061167	1	-0.7637167918458819	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALDH3B1	aldehyde dehydrogenase 3 family member B1	NA	-0.3588422970934145	NA	NA	0.022237213519505118	NA	103822172	1	2.1001980811346557	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
SZT2	SZT2 subunit of KICSTOR complex	NA	NA	0.6319228190577563	NA	NA	0.02094862928294871	103814956	1	8.3057789603277	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
GPR17	G protein-coupled receptor 17	NA	1.5745325292680634	NA	NA	0.0065480417175792114	NA	103815452	1	-0.6588849997117364	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
NA	NA	NA	NA	-0.42384112609095637	NA	NA	0.03773201912716125	103818231	1	7.197017281053768	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
DDX18	DEAD-box helicase 18	NA	NA	-0.5097951767563697	NA	NA	0.029792156116222674	103814633	1	3.5473343922191547	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
GOLGB1	golgin B1	NA	-0.5000628226355667	NA	NA	6.038134891994807e-5	NA	103822461	1	5.414782405779672	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
MED20	mediator complex subunit 20	NA	NA	-0.31148384172642524	NA	NA	0.03509559020624689	115484522	1	4.772105355458457	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
OSGIN1	oxidative stress induced growth inhibitor 1	NA	-0.2590430354051258	NA	NA	0.04972939241385121	NA	103816645	1	12.061392549091323	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
MLF1	myeloid leukemia factor 1	NA	-0.24134940717860193	NA	NA	0.031657881335732656	NA	103815264	1	11.797290109936394	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ATP6V1C1	ATPase H+ transporting V1 subunit C1	NA	-0.15629854035027738	NA	NA	0.039239679596406285	NA	103813965	1	5.175677831357517	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
MFSD8	major facilitator superfamily domain containing 8	NA	NA	0.7659617832939064	NA	NA	0.034722171807955296	108962968	1	5.3495053694903145	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MCM2	minichromosome maintenance complex component 2	NA	0.4217686188732582	NA	NA	0.04561796477614566	NA	103817027	1	0.9964295100368618	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
CHADL	chondroadherin like	NA	-0.6160595180192306	NA	NA	0.008539391759837294	NA	103813292	1	0.8987319307138176	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NA	NA	NA	0.2946459165760796	NA	NA	0.023706750745268644	NA	103816542	1	2.2005837049236074	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
SLC25A44	solute carrier family 25 member 44	NA	0.24662125235839574	NA	NA	0.003707237524137628	NA	103823972	1	6.461949800843452	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
HSPH1	heat shock protein family H (Hsp110) member 1	NA	0.428847304542255	NA	NA	0.017083632074950207	NA	103827351	1	4.116522771102691	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LIG4	DNA ligase 4	NA	-0.34629535916901394	NA	NA	0.03812772108131056	NA	103812307	1	2.212288215969213	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
FBXO31	F-box protein 31	NA	NA	1.938235916890842	NA	NA	0.018328590993095625	103816873	1	5.588945332959294	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MAST3	microtubule associated serine/threonine kinase 3	NA	NA	0.685778486290757	NA	NA	0.04227433201369847	103822010	1	6.318090819995249	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
TMEM100	transmembrane protein 100	NA	1.039981227362122	NA	NA	0.008222952366041546	NA	103819803	1	1.8050094959542258	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
WAPL	WAPL cohesin release factor	NA	-0.1614393347732117	NA	NA	0.028568062112142457	NA	103814048	1	8.604401325143279	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CTSD	cathepsin D	NA	NA	1.297234950243214	NA	NA	0.04447421518273633	103826745	1	7.578424095681256	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC103826597	galectin-related protein A-like	NA	-0.21924931331767336	NA	NA	0.049327568829583494	NA	103826597	1	4.565879824715726	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NBN	nibrin	NA	NA	-0.9358222403960148	NA	NA	0.0349148468213268	103813415	1	4.097696579948151	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ZNF839	zinc finger protein 839	NA	-0.29622078382498895	NA	NA	0.034801737115136656	NA	103826419	1	1.0730145842618313	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	NA	0.7494518272984053	NA	NA	0.0013230391827512994	NA	103814239	1	5.568249188518745	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC115485586	tubulin alpha-4A chain-like	NA	-0.4800979097679791	NA	NA	0.034185118478776026	NA	115485586	1	3.178043258000324	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
EML1	EMAP like 1	NA	-0.4278696189284416	NA	NA	0.02877626606947421	NA	103826432	1	3.383040559494844	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NEK9	NIMA related kinase 9	NA	NA	0.5091542473069451	NA	NA	0.04199684098122538	103826910	1	5.167388386574414	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
FAT4	FAT atypical cadherin 4	NA	-0.6325865031100012	NA	NA	0.011224094884289408	NA	103821438	1	-0.14430849972138923	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ITPR3	inositol 1,4,5-trisphosphate receptor type 3	NA	NA	1.3325847044881818	NA	NA	0.018579784652898536	103823305	1	2.1588477616905046	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NA	NA	NA	-1.0149146372138997	NA	NA	0.012219142476110754	NA	103822307	1	-1.6058777410475726	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NPC1L1	NPC1 like intracellular cholesterol transporter 1	NA	0.5766290351964009	NA	NA	0.0034286838180379252	NA	108964102	1	1.644218429118642	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
SRSF4	serine and arginine rich splicing factor 4	NA	-0.12903536940743637	NA	NA	0.02848637371282474	NA	103822555	1	4.650246960821432	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CIAO2B	cytosolic iron-sulfur assembly component 2B	NA	NA	-0.5202817191519591	NA	NA	0.034722171807955296	CIAO2B	1	3.5578728435838305	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SPRY1	sprouty RTK signaling antagonist 1	NA	NA	1.764466740666293	NA	NA	0.035315784411176776	103821419	1	-1.7182104659033355	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
CRYM	crystallin mu	NA	NA	2.344924523150599	NA	NA	0.04199684098122538	103817679	1	4.953479426283953	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LEPR	leptin receptor	NA	NA	2.945786859474932	NA	NA	0.005393200888490483	103815223	1	-1.6869374103084482	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
GNA13	G protein subunit alpha 13	NA	-0.15396783433539613	NA	NA	0.0016050443585641722	NA	103819970	1	7.411638646187128	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NA	NA	NA	NA	-1.4783859644800403	NA	NA	0.027948764611177047	115484717	1	-0.5187572779211204	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NA	NA	NA	NA	-1.4783859644800403	NA	NA	0.027948764611177047	115484728	1	-0.5187572779211204	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	NA	NA	-0.4270330030898295	NA	NA	0.02094862928294871	103826469	1	4.033461787945793	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PAXBP1	PAX3 and PAX7 binding protein 1	NA	-0.2531691976996756	NA	NA	8.478024679484401e-4	NA	103820754	1	6.9662656918010475	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ACAN	aggrecan	NA	1.4771973198333677	NA	NA	0.006769845434839487	NA	103816076	1	-0.3693860772922578	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
NDRG3	NDRG family member 3	NA	-0.13344810877753732	NA	NA	0.034801737115136656	NA	103823666	1	4.7605044583744585	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
RAB18	RAB18, member RAS oncogene family	NA	NA	-0.3932264142321777	NA	NA	0.034722171807955296	103812759	1	6.983851730827845	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	NA	NA	0.7434888246749916	NA	NA	0.03509559020624689	108964100	1	4.046009796786687	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
VWDE	von Willebrand factor D and EGF domains	NA	-1.0857733410859713	NA	NA	0.006631954817970782	NA	103813124	1	1.9540470827000407	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
STX11	syntaxin 11	NA	NA	-0.5912046810526878	NA	NA	0.02094862928294871	103818459	1	7.798655743374767	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
DDX46	DEAD-box helicase 46	NA	NA	-0.33978497729021845	NA	NA	0.026887806047144823	103817259	1	7.817328664818054	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SCRIB	scribble planar cell polarity protein	NA	NA	0.42164810571765243	NA	NA	0.034005757696703894	103814877	1	7.7671849057911055	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
TEF	TEF transcription factor, PAR bZIP family member	NA	-0.16221244597669157	NA	NA	0.027322910520929257	NA	103813295	1	8.323131701285002	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
